ID,SKU,Brand,Category,Subcategory,Description_en,Description_ar,Unit,Price_aed,Vendor,Source_url,Photo_url,Lead_time_days,in_stock,Last_verified
167,DH-MIX-300121,Milano,Faucets & Mixers,Kitchen Mixer,"Milano Sink Mixer Kitchen Single Lever with pop-up waste & flexible pipe, brass body, chrome finish",خلاط ميلانو Milano Sink Mixer Kitchen Single Lever، نحاس مع تشطيب كروم,pcs,219,Danube Home,https://www.danubehome.com/ae/en/p/milano-sink-mixer-kitchen-single-lever-140100300121,,5,TRUE,2026-04-28
168,DH-MIX-400055,Milano,Faucets & Mixers,Bidet Mixer,"Milano Bidet Mixer Chrome with pop-up waste & flexible pipe, brass body, chrome finish",خلاط ميلانو Milano Bidet Mixer Chrome، نحاس مع تشطيب كروم,pcs,199,Danube Home,https://www.danubehome.com/ae/en/p/milano-bidet-mixer-chrome-140100400055,,5,TRUE,2026-04-28
169,DH-MIX-100888,Milano,Faucets & Mixers,Shower Mixer,"Milano Shower Mixer Single Lever Wall with pop-up waste & flexible pipe, brass body, chrome finish",خلاط ميلانو Milano Shower Mixer Single Lever Wall، نحاس مع تشطيب كروم,pcs,229,Danube Home,https://www.danubehome.com/ae/en/p/milano-shower-mixer-single-lever-wall-140100100888,,5,TRUE,2026-04-28
170,DH-MIX-100999,Milano,Faucets & Mixers,Thermostatic Mixer,"Milano Thermostatic Shower Mixer with pop-up waste & flexible pipe, brass body, chrome finish",خلاط ميلانو Milano Thermostatic Shower Mixer، نحاس مع تشطيب كروم,pcs,599,Danube Home,https://www.danubehome.com/ae/en/p/milano-thermostatic-shower-mixer-140100100999,,5,TRUE,2026-04-28
171,DH-VAN-1701,Milano,Bathroom Furniture,Vanity,Milano Plus Priya Vanity Unit with Seamless Basin 100x50,وحدة حمام ميلانو Milano Plus Priya Vanity Unit with Seamless Basin 100x50,pcs,1599,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
172,DH-VAN-1702,Milano,Bathroom Furniture,Vanity,Milano Plus Priya Vanity Unit with Seamless Basin 80x50,وحدة حمام ميلانو Milano Plus Priya Vanity Unit with Seamless Basin 80x50,pcs,1299,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
173,DH-VAN-1703,Milano,Bathroom Furniture,Vanity,Milano Plus Priya Vanity Unit with Seamless Basin 120x50,وحدة حمام ميلانو Milano Plus Priya Vanity Unit with Seamless Basin 120x50,pcs,1849,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
174,DH-VAN-1704,Milano,Bathroom Furniture,Vanity,Milano Lanie Double Sink Vanity 140 cm,وحدة حمام ميلانو Milano Lanie Double Sink Vanity 140 cm,pcs,3699,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
175,DH-VAN-1705,Milano,Bathroom Furniture,Vanity,Milano Juie Double Sink Vanity 150 cm,وحدة حمام ميلانو Milano Juie Double Sink Vanity 150 cm,pcs,3499,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
176,DH-VAN-1706,Milano,Bathroom Furniture,Vanity,Milano Mono Vanity with 2 Basin 180 cm,وحدة حمام ميلانو Milano Mono Vanity with 2 Basin 180 cm,pcs,5399,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
177,DH-VAN-1707,Milano,Bathroom Furniture,Vanity,Milano Slim Vanity Unit White 60 cm,وحدة حمام ميلانو Milano Slim Vanity Unit White 60 cm,pcs,999,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
178,DH-VAN-1708,Milano,Bathroom Furniture,Vanity,Milano Slim Vanity Unit Walnut 60 cm,وحدة حمام ميلانو Milano Slim Vanity Unit Walnut 60 cm,pcs,1099,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
179,DH-VAN-1709,Milano,Bathroom Furniture,Vanity,Milano Floor-Mounted Vanity Black Matte 90 cm,وحدة حمام ميلانو Milano Floor-Mounted Vanity Black Matte 90 cm,pcs,2199,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
180,DH-VAN-1710,Milano,Bathroom Furniture,Vanity,Milano Wall-Mounted Vanity Oak 80 cm,وحدة حمام ميلانو Milano Wall-Mounted Vanity Oak 80 cm,pcs,1899,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
181,DH-VAN-1711,Milano,Bathroom Furniture,Vanity,Milano Modern Vanity Set with Mirror 100 cm,وحدة حمام ميلانو Milano Modern Vanity Set with Mirror 100 cm,pcs,2499,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
182,DH-VAN-1712,Milano,Bathroom Furniture,Vanity,Milano Compact Vanity Cabinet 50 cm,وحدة حمام ميلانو Milano Compact Vanity Cabinet 50 cm,pcs,749,Danube Home,https://www.danubehome.com/ae/en/c/bath/vanity,,10,TRUE,2026-04-28
183,DH-TUB-1801,Milano,Bathware,Bathtub,Milano Terry Freestanding Bathtub 170x80x58,حوض استحمام ميلانو Milano Terry Freestanding Bathtub 170x80x58,pcs,3599,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room,,14,TRUE,2026-04-28
184,DH-TUB-1802,Milano,Bathware,Bathtub,Milano Free Standing Bathtub Oval 170x75 White,حوض استحمام ميلانو Milano Free Standing Bathtub Oval 170x75 White,pcs,2999,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room,,14,TRUE,2026-04-28
185,DH-TUB-1803,Milano,Bathware,Bathtub,Milano Concept Plus Massage Bathtub w/ Digital Panel,حوض استحمام ميلانو Milano Concept Plus Massage Bathtub w/ Digital Panel,pcs,10850,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room,,14,TRUE,2026-04-28
186,DH-TUB-1804,Milano,Bathware,Bathtub,Milano Built-in Acrylic Bathtub 170x70,حوض استحمام ميلانو Milano Built-in Acrylic Bathtub 170x70,pcs,1499,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room,,14,TRUE,2026-04-28
187,DH-TUB-1805,Milano,Bathware,Bathtub,Milano Built-in Acrylic Bathtub 180x80,حوض استحمام ميلانو Milano Built-in Acrylic Bathtub 180x80,pcs,1799,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room,,14,TRUE,2026-04-28
188,DH-TUB-1806,Milano,Bathware,Bathtub,Milano Corner Bathtub 150x150,حوض استحمام ميلانو Milano Corner Bathtub 150x150,pcs,2599,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room,,14,TRUE,2026-04-28
189,DH-TUB-1807,Milano,Bathware,Bathtub,Milano Whirlpool Massage Bathtub 180x90,حوض استحمام ميلانو Milano Whirlpool Massage Bathtub 180x90,pcs,7999,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room,,14,TRUE,2026-04-28
190,DH-TUB-1808,Milano,Bathware,Bathtub,Milano Compact Bathtub 140x70,حوض استحمام ميلانو Milano Compact Bathtub 140x70,pcs,1199,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room,,14,TRUE,2026-04-28
191,DH-SHW-1901,Milano,Bathware,Shower Enclosure,Milano Shower Enclosure TS6223 Plus 890x890x1865,كابينة دش ميلانو Milano Shower Enclosure TS6223 Plus 890x890x1865,pcs,899,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room/cubicle-enclosure,,14,TRUE,2026-04-28
192,DH-SHW-1902,Milano,Bathware,Shower Enclosure,Milano Shower Cubicle BB-4C Quadrant 900x900x1950 Chrome,كابينة دش ميلانو Milano Shower Cubicle BB-4C Quadrant 900x900x1950 Chrome,pcs,599,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room/cubicle-enclosure,,14,TRUE,2026-04-28
193,DH-SHW-1903,Milano,Bathware,Shower Enclosure,Milano Power Plus Shower Room 1000x1000x2200 2pcs/Set,كابينة دش ميلانو Milano Power Plus Shower Room 1000x1000x2200 2pcs/Set,pcs,3999,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room/cubicle-enclosure,,14,TRUE,2026-04-28
194,DH-SHW-1904,Milano,Bathware,Shower Enclosure,Milano Shower Partition WF-1PA 900x2100 Chrome,كابينة دش ميلانو Milano Shower Partition WF-1PA 900x2100 Chrome,pcs,799,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room/cubicle-enclosure,,14,TRUE,2026-04-28
195,DH-SHW-1905,Milano,Bathware,Shower Enclosure,Milano Chery Shower Panel Glass + SS304 SL3101B-1-S,كابينة دش ميلانو Milano Chery Shower Panel Glass + SS304 SL3101B-1-S,pcs,599,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room/cubicle-enclosure,,14,TRUE,2026-04-28
196,DH-SHW-1906,Milano,Bathware,Shower Enclosure,Milano Walk-in Shower Glass Panel 1200x2000,كابينة دش ميلانو Milano Walk-in Shower Glass Panel 1200x2000,pcs,1299,Danube Home,https://www.danubehome.com/ae/en/c/bath/bath-tub-shower-room/cubicle-enclosure,,14,TRUE,2026-04-28
197,DH-ACC-2001,Milano,Bathroom Accessories,Rain Shower,Milano Rain Shower Head 300mm Chrome,إكسسوار حمام ميلانو Milano Rain Shower Head 300mm Chrome,pcs,249,Danube Home,https://www.danubehome.com/ae/en/c/bath/accessories,,3,TRUE,2026-04-28
198,DH-ACC-2002,Milano,Bathroom Accessories,Rain Shower,Milano Rain Shower Head 400mm Chrome,إكسسوار حمام ميلانو Milano Rain Shower Head 400mm Chrome,pcs,349,Danube Home,https://www.danubehome.com/ae/en/c/bath/accessories,,3,TRUE,2026-04-28
199,DH-ACC-2003,Milano,Bathroom Accessories,Floor Drain,Milano Floor Drain Stainless Steel 100x100,إكسسوار حمام ميلانو Milano Floor Drain Stainless Steel 100x100,pcs,49,Danube Home,https://www.danubehome.com/ae/en/c/bath/accessories,,3,TRUE,2026-04-28
200,DH-ACC-2004,Milano,Bathroom Accessories,Bath Accessories,Milano Bath Accessory Set 6-pcs Chrome,إكسسوار حمام ميلانو Milano Bath Accessory Set 6-pcs Chrome,pcs,199,Danube Home,https://www.danubehome.com/ae/en/c/bath/accessories,,3,TRUE,2026-04-28
201,IKEA-METOD/MAXIMERA-59459181,IKEA,Kitchen,Cabinet/Front,METOD/MAXIMERA Hi cab w 2 doors/4 drawers white/Bodbyn off-white 60x60x200,خزانة ايكيا METOD/MAXIMERA Hi cab w 2 doors/4 drawers white/Bodbyn off-white 60x60x200,pcs,2495,IKEA UAE,https://www.ikea.com/ae/en/p/metod-maximera-hi-cab-w-2-doors-4-drawers-white-bodbyn-off-w-s59459181/,,3,TRUE,2026-04-28
202,IKEA-METOD/MAXIMERA-69507006,IKEA,Kitchen,Cabinet/Front,METOD/MAXIMERA Base cabinet w drawer/door white/Vallstena 60x37,خزانة ايكيا METOD/MAXIMERA Base cabinet w drawer/door white/Vallstena 60x37,pcs,945,IKEA UAE,https://www.ikea.com/ae/en/p/metod-maximera-base-cabinet-w-drawer-door-white-vallstena-60-s69507006/,,3,TRUE,2026-04-28
203,IKEA-METOD/MAXIMERA-69469405,IKEA,Kitchen,Cabinet/Front,METOD/MAXIMERA Wall cabinet w 2 doors/2 drawers white/Veddinge 60x100,خزانة ايكيا METOD/MAXIMERA Wall cabinet w 2 doors/2 drawers white/Veddinge 60x100,pcs,1395,IKEA UAE,https://www.ikea.com/ae/en/p/metod-maximera-wall-cabinet-w-2-doors-2-drawers-white-veddin-s69469405/,,3,TRUE,2026-04-28
204,IKEA-METOD/MAXIMERA-69458647,IKEA,Kitchen,Cabinet/Front,METOD/MAXIMERA Hi cab f ov w dr/2 frnts/2 hi drwrs white/Voxtorp matt white 60x60x200,خزانة ايكيا METOD/MAXIMERA Hi cab f ov w dr/2 frnts/2 hi drwrs white/Voxtorp matt white 60x60x200,pcs,3295,IKEA UAE,https://www.ikea.com/ae/en/p/metod-maximera-hi-cab-f-ov-w-dr-2-frnts-2-hi-drwrs-white-vox-s69458647/,,3,TRUE,2026-04-28
205,IKEA-METOD-60214720,IKEA,Kitchen,Cabinet/Front,METOD Base cabinet frame white 60x37x80,خزانة ايكيا METOD Base cabinet frame white 60x37x80,pcs,350,IKEA UAE,https://www.ikea.com/ae/en/p/metod-base-cabinet-frame-white-60x37x80-s60214720/,,3,TRUE,2026-04-28
206,IKEA-METOD-60214721,IKEA,Kitchen,Cabinet/Front,METOD Base cabinet frame white 80x37x80,خزانة ايكيا METOD Base cabinet frame white 80x37x80,pcs,425,IKEA UAE,https://www.ikea.com/ae/en/p/metod-base-cabinet-frame-white-80x37x80-s60214721/,,3,TRUE,2026-04-28
207,IKEA-METOD-60214730,IKEA,Kitchen,Cabinet/Front,METOD Wall cabinet frame white 60x37x60,خزانة ايكيا METOD Wall cabinet frame white 60x37x60,pcs,285,IKEA UAE,https://www.ikea.com/ae/en/p/metod-wall-cabinet-frame-white-60x37x60-s60214730/,,3,TRUE,2026-04-28
208,IKEA-METOD-60214731,IKEA,Kitchen,Cabinet/Front,METOD Wall cabinet frame white 80x37x60,خزانة ايكيا METOD Wall cabinet frame white 80x37x60,pcs,345,IKEA UAE,https://www.ikea.com/ae/en/p/metod-wall-cabinet-frame-white-80x37x60-s60214731/,,3,TRUE,2026-04-28
209,IKEA-METOD-60214740,IKEA,Kitchen,Cabinet/Front,METOD High cabinet frame white 60x37x200,خزانة ايكيا METOD High cabinet frame white 60x37x200,pcs,525,IKEA UAE,https://www.ikea.com/ae/en/p/metod-high-cabinet-frame-white-60x37x200-s60214740/,,3,TRUE,2026-04-28
210,IKEA-VEDDINGE-60223310,IKEA,Kitchen,Cabinet/Front,VEDDINGE Door white 60x80,خزانة ايكيا VEDDINGE Door white 60x80,pcs,245,IKEA UAE,https://www.ikea.com/ae/en/p/veddinge-door-white-60x80-s60223310/,,3,TRUE,2026-04-28
211,IKEA-VEDDINGE-60223311,IKEA,Kitchen,Cabinet/Front,VEDDINGE Door white 40x80,خزانة ايكيا VEDDINGE Door white 40x80,pcs,175,IKEA UAE,https://www.ikea.com/ae/en/p/veddinge-door-white-40x80-s60223311/,,3,TRUE,2026-04-28
212,IKEA-VEDDINGE-60223315,IKEA,Kitchen,Cabinet/Front,VEDDINGE Drawer front white 60x20,خزانة ايكيا VEDDINGE Drawer front white 60x20,pcs,95,IKEA UAE,https://www.ikea.com/ae/en/p/veddinge-drawer-front-white-60x20-s60223315/,,3,TRUE,2026-04-28
213,IKEA-VEDDINGE-60223316,IKEA,Kitchen,Cabinet/Front,VEDDINGE Drawer front white 80x20,خزانة ايكيا VEDDINGE Drawer front white 80x20,pcs,115,IKEA UAE,https://www.ikea.com/ae/en/p/veddinge-drawer-front-white-80x20-s60223316/,,3,TRUE,2026-04-28
214,IKEA-BODBYN-60223320,IKEA,Kitchen,Cabinet/Front,BODBYN Door off-white 60x80,خزانة ايكيا BODBYN Door off-white 60x80,pcs,295,IKEA UAE,https://www.ikea.com/ae/en/p/bodbyn-door-off-white-60x80-s60223320/,,3,TRUE,2026-04-28
215,IKEA-BODBYN-60223321,IKEA,Kitchen,Cabinet/Front,BODBYN Door off-white 40x80,خزانة ايكيا BODBYN Door off-white 40x80,pcs,215,IKEA UAE,https://www.ikea.com/ae/en/p/bodbyn-door-off-white-40x80-s60223321/,,3,TRUE,2026-04-28
216,IKEA-BODBYN-60223325,IKEA,Kitchen,Cabinet/Front,BODBYN Drawer front off-white 60x20,خزانة ايكيا BODBYN Drawer front off-white 60x20,pcs,115,IKEA UAE,https://www.ikea.com/ae/en/p/bodbyn-drawer-front-off-white-60x20-s60223325/,,3,TRUE,2026-04-28
217,IKEA-VOXTORP-60223330,IKEA,Kitchen,Cabinet/Front,VOXTORP Door matt white 60x80,خزانة ايكيا VOXTORP Door matt white 60x80,pcs,325,IKEA UAE,https://www.ikea.com/ae/en/p/voxtorp-door-matt-white-60x80-s60223330/,,3,TRUE,2026-04-28
218,IKEA-VOXTORP-60223331,IKEA,Kitchen,Cabinet/Front,VOXTORP Door matt white 40x80,خزانة ايكيا VOXTORP Door matt white 40x80,pcs,235,IKEA UAE,https://www.ikea.com/ae/en/p/voxtorp-door-matt-white-40x80-s60223331/,,3,TRUE,2026-04-28
219,IKEA-VOXTORP-60223335,IKEA,Kitchen,Cabinet/Front,VOXTORP Drawer front matt white 60x20,خزانة ايكيا VOXTORP Drawer front matt white 60x20,pcs,145,IKEA UAE,https://www.ikea.com/ae/en/p/voxtorp-drawer-front-matt-white-60x20-s60223335/,,3,TRUE,2026-04-28
220,IKEA-AXSTAD-60223340,IKEA,Kitchen,Cabinet/Front,AXSTAD Door matt blue 60x80,خزانة ايكيا AXSTAD Door matt blue 60x80,pcs,350,IKEA UAE,https://www.ikea.com/ae/en/p/axstad-door-matt-blue-60x80-s60223340/,,3,TRUE,2026-04-28
221,IKEA-AXSTAD-60223341,IKEA,Kitchen,Cabinet/Front,AXSTAD Door matt blue 40x80,خزانة ايكيا AXSTAD Door matt blue 40x80,pcs,255,IKEA UAE,https://www.ikea.com/ae/en/p/axstad-door-matt-blue-40x80-s60223341/,,3,TRUE,2026-04-28
222,IKEA-KUNGSBACKA-60223350,IKEA,Kitchen,Cabinet/Front,KUNGSBACKA Door anthracite 60x80,خزانة ايكيا KUNGSBACKA Door anthracite 60x80,pcs,295,IKEA UAE,https://www.ikea.com/ae/en/p/kungsbacka-door-anthracite-60x80-s60223350/,,3,TRUE,2026-04-28
223,IKEA-KUNGSBACKA-60223355,IKEA,Kitchen,Cabinet/Front,KUNGSBACKA Drawer front anthracite 60x20,خزانة ايكيا KUNGSBACKA Drawer front anthracite 60x20,pcs,135,IKEA UAE,https://www.ikea.com/ae/en/p/kungsbacka-drawer-front-anthracite-60x20-s60223355/,,3,TRUE,2026-04-28
224,IKEA-HÄGGEBY-60223360,IKEA,Kitchen,Cabinet/Front,HÄGGEBY Door white 60x80,خزانة ايكيا HÄGGEBY Door white 60x80,pcs,175,IKEA UAE,https://www.ikea.com/ae/en/p/häggeby-door-white-60x80-s60223360/,,3,TRUE,2026-04-28
225,IKEA-HÄGGEBY-60223365,IKEA,Kitchen,Cabinet/Front,HÄGGEBY Drawer front white 60x20,خزانة ايكيا HÄGGEBY Drawer front white 60x20,pcs,65,IKEA UAE,https://www.ikea.com/ae/en/p/häggeby-drawer-front-white-60x20-s60223365/,,3,TRUE,2026-04-28
226,IKEA-MAXIMERA-60223400,IKEA,Kitchen,Cabinet/Front,MAXIMERA Drawer high white 60x37,خزانة ايكيا MAXIMERA Drawer high white 60x37,pcs,295,IKEA UAE,https://www.ikea.com/ae/en/p/maximera-drawer-high-white-60x37-s60223400/,,3,TRUE,2026-04-28
227,IKEA-MAXIMERA-60223401,IKEA,Kitchen,Cabinet/Front,MAXIMERA Drawer medium white 60x37,خزانة ايكيا MAXIMERA Drawer medium white 60x37,pcs,245,IKEA UAE,https://www.ikea.com/ae/en/p/maximera-drawer-medium-white-60x37-s60223401/,,3,TRUE,2026-04-28
228,IKEA-UTRUSTA-60223410,IKEA,Kitchen,Cabinet/Front,UTRUSTA Shelf white 60x37,خزانة ايكيا UTRUSTA Shelf white 60x37,pcs,35,IKEA UAE,https://www.ikea.com/ae/en/p/utrusta-shelf-white-60x37-s60223410/,,3,TRUE,2026-04-28
229,IKEA-UTRUSTA-60223420,IKEA,Kitchen,Cabinet/Front,UTRUSTA Hinge w soft-close 110° (2-pack),خزانة ايكيا UTRUSTA Hinge w soft-close 110° (2-pack),pcs,65,IKEA UAE,https://www.ikea.com/ae/en/p/utrusta-hinge-w-soft-close-110°-(2-pack)-s60223420/,,3,TRUE,2026-04-28
230,IKEA-KNOXHULT-40347060,IKEA,Kitchen,Cabinet/Front,KNOXHULT Base cabinet w doors and drawer white 120,خزانة ايكيا KNOXHULT Base cabinet w doors and drawer white 120,pcs,1099,IKEA UAE,https://www.ikea.com/ae/en/p/knoxhult-base-cabinet-w-doors-and-drawer-white-120-s40347060/,,3,TRUE,2026-04-28
231,IKEA-KNOXHULT-40347061,IKEA,Kitchen,Cabinet/Front,KNOXHULT Base cabinet w doors white 120,خزانة ايكيا KNOXHULT Base cabinet w doors white 120,pcs,845,IKEA UAE,https://www.ikea.com/ae/en/p/knoxhult-base-cabinet-w-doors-white-120-s40347061/,,3,TRUE,2026-04-28
232,IKEA-KNOXHULT-40347062,IKEA,Kitchen,Cabinet/Front,KNOXHULT Wall cabinet w doors white 120x75,خزانة ايكيا KNOXHULT Wall cabinet w doors white 120x75,pcs,595,IKEA UAE,https://www.ikea.com/ae/en/p/knoxhult-wall-cabinet-w-doors-white-120x75-s40347062/,,3,TRUE,2026-04-28
233,IKEA-ENHET-40427710,IKEA,Kitchen,Cabinet/Front,ENHET Base cabinet w shelf white 60x60x75,خزانة ايكيا ENHET Base cabinet w shelf white 60x60x75,pcs,285,IKEA UAE,https://www.ikea.com/ae/en/p/enhet-base-cabinet-w-shelf-white-60x60x75-s40427710/,,3,TRUE,2026-04-28
234,IKEA-ENHET-40427711,IKEA,Kitchen,Cabinet/Front,ENHET Wall cabinet w 1 shelf white 60x30x60,خزانة ايكيا ENHET Wall cabinet w 1 shelf white 60x30x60,pcs,165,IKEA UAE,https://www.ikea.com/ae/en/p/enhet-wall-cabinet-w-1-shelf-white-60x30x60-s40427711/,,3,TRUE,2026-04-28
235,IKEA-ENHET-40427720,IKEA,Kitchen,Cabinet/Front,ENHET Storage combination white 120x60x150,خزانة ايكيا ENHET Storage combination white 120x60x150,pcs,1495,IKEA UAE,https://www.ikea.com/ae/en/p/enhet-storage-combination-white-120x60x150-s40427720/,,3,TRUE,2026-04-28
236,IKEA-LGT-FOTO-001,IKEA,Lighting,Pendant,FOTO Pendant lamp aluminium 38cm,إضاءة ايكيا FOTO Pendant lamp aluminium 38cm,pcs,149,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
237,IKEA-LGT-FOTO-002,IKEA,Lighting,Pendant,FOTO Pendant lamp aluminium 50cm,إضاءة ايكيا FOTO Pendant lamp aluminium 50cm,pcs,195,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
238,IKEA-LGT-HEKTAR-003,IKEA,Lighting,Pendant,HEKTAR Pendant lamp dark grey 47cm,إضاءة ايكيا HEKTAR Pendant lamp dark grey 47cm,pcs,245,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
239,IKEA-LGT-HEKTAR-004,IKEA,Lighting,Pendant,HEKTAR Pendant lamp white 47cm,إضاءة ايكيا HEKTAR Pendant lamp white 47cm,pcs,245,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
240,IKEA-LGT-MELODI-005,IKEA,Lighting,Pendant,MELODI Pendant lamp white 28cm,إضاءة ايكيا MELODI Pendant lamp white 28cm,pcs,49,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
241,IKEA-LGT-MELODI-006,IKEA,Lighting,Pendant,MELODI Pendant lamp black 28cm,إضاءة ايكيا MELODI Pendant lamp black 28cm,pcs,49,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
242,IKEA-LGT-VINDKA-007,IKEA,Lighting,Pendant,VINDKAST Pendant lamp brass 38cm,إضاءة ايكيا VINDKAST Pendant lamp brass 38cm,pcs,295,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
243,IKEA-LGT-RANARP-008,IKEA,Lighting,Pendant,RANARP Pendant lamp black 38cm,إضاءة ايكيا RANARP Pendant lamp black 38cm,pcs,195,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
244,IKEA-LGT-ÄLVSTA-009,IKEA,Lighting,Pendant,ÄLVSTARR Pendant lamp 5-arm chrome,إضاءة ايكيا ÄLVSTARR Pendant lamp 5-arm chrome,pcs,595,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
245,IKEA-LGT-STORUM-010,IKEA,Lighting,Wall/Bulb,STORUMAN LED ceiling lamp 31cm,إضاءة ايكيا STORUMAN LED ceiling lamp 31cm,pcs,89,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
246,IKEA-LGT-NYMÅNE-011,IKEA,Lighting,Ceiling,NYMÅNE Ceiling lamp white 28cm,إضاءة ايكيا NYMÅNE Ceiling lamp white 28cm,pcs,65,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
247,IKEA-LGT-NYMÅNE-012,IKEA,Lighting,Ceiling,NYMÅNE Ceiling lamp 36cm,إضاءة ايكيا NYMÅNE Ceiling lamp 36cm,pcs,95,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
248,IKEA-LGT-ARSTID-013,IKEA,Lighting,Table/Floor,ARSTID Table lamp nickel-plated white,إضاءة ايكيا ARSTID Table lamp nickel-plated white,pcs,145,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
249,IKEA-LGT-BAROME-014,IKEA,Lighting,Table/Floor,BAROMETER Table lamp brass white,إضاءة ايكيا BAROMETER Table lamp brass white,pcs,195,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
250,IKEA-LGT-FORSÅ-015,IKEA,Lighting,Wall/Bulb,FORSÅ Work lamp nickel-plated,إضاءة ايكيا FORSÅ Work lamp nickel-plated,pcs,95,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
251,IKEA-LGT-HEKTAR-016,IKEA,Lighting,Table/Floor,HEKTAR Floor lamp dark grey,إضاءة ايكيا HEKTAR Floor lamp dark grey,pcs,449,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
252,IKEA-LGT-NÄVLIN-017,IKEA,Lighting,Wall/Bulb,NÄVLINGE LED wall/clamp spotlight white,إضاءة ايكيا NÄVLINGE LED wall/clamp spotlight white,pcs,75,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
253,IKEA-LGT-RANARP-018,IKEA,Lighting,Wall/Bulb,RANARP Wall/clamp spotlight black,إضاءة ايكيا RANARP Wall/clamp spotlight black,pcs,145,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
254,IKEA-LGT-LEDARE-019,IKEA,Lighting,Wall/Bulb,LEDARE LED bulb E27 1000lm 2-pack,إضاءة ايكيا LEDARE LED bulb E27 1000lm 2-pack,pcs,35,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
255,IKEA-LGT-TRÅDFR-020,IKEA,Lighting,Wall/Bulb,TRÅDFRI LED bulb E27 1055lm smart,إضاءة ايكيا TRÅDFRI LED bulb E27 1055lm smart,pcs,65,IKEA UAE,https://www.ikea.com/ae/en/cat/lighting-fu004/,,3,TRUE,2026-04-28
256,IKEA-STR-PAX-001,IKEA,Storage,PAX,PAX Wardrobe frame white 100x58x236,تخزين ايكيا PAX Wardrobe frame white 100x58x236,pcs,595,IKEA UAE,https://www.ikea.com/ae/en/cat/storage-organisation-st001/,,3,TRUE,2026-04-28
